incident_id,train_id,station_name,incident_time,delay_minutes,incident_type,severity,resolved
INC_000575,TRN_058,Mohan Nagar,2026-03-13 07:34:00,13,Door Issue,Medium,True
INC_000576,TRN_096,South Extension,2026-03-11 07:40:00,13,Medical Emergency,Medium,True
INC_000577,TRN_122,Mohan Estate,2026-03-26 07:22:00,38,Power Failure,Critical,True
INC_000578,TRN_132,Noida Sector 62,2026-03-18 18:02:00,39,Track Maintenance,Critical,True
INC_000579,TRN_198,Noida City Centre,2026-03-25 18:50:00,3,Medical Emergency,Low,True
INC_000580,TRN_169,Mansarovar Park,2026-03-24 20:59:00,43,Track Maintenance,Critical,True
INC_000581,TRN_095,Rajiv Chowk,2026-03-11 15:06:00,34,Passenger Congestion,Critical,False
INC_000582,TRN_120,R.K. Puram,2026-03-10 20:06:00,17,Power Failure,High,True
INC_000583,TRN_101,Kashmere Gate,2026-03-09 13:11:00,42,Passenger Congestion,Critical,True
INC_000584,TRN_185,Vinobapuri,2026-03-01 14:46:00,34,Power Failure,Critical,True
INC_000585,TRN_005,IFFCO Chowk,2026-03-15 19:29:00,23,Door Issue,High,True
INC_000586,TRN_138,Jasola Apollo,2026-03-24 19:26:00,22,Door Issue,High,True
INC_000587,TRN_146,Govind Puri,2026-03-15 07:39:00,20,Medical Emergency,High,True
INC_000588,TRN_157,Lajpat Nagar,2026-03-22 11:53:00,20,Medical Emergency,High,True
INC_000589,TRN_110,Trilokpuri Sanjay Lake,2026-03-02 08:54:00,3,Signal Failure,Low,True
INC_000590,TRN_120,IIT Delhi,2026-03-23 19:30:00,22,Door Issue,High,True
INC_000591,TRN_193,Kanhaiya Nagar,2026-03-02 17:54:00,41,Track Maintenance,Critical,True
INC_000592,TRN_052,Escorts Mujesar,2026-03-06 20:58:00,3,Signal Failure,Low,True
INC_000593,TRN_186,Dwarka Sector 14,2026-03-06 12:07:00,27,Signal Failure,High,True
INC_000594,TRN_123,Okhla Bird Sanctuary,2026-03-13 22:47:00,23,Signal Failure,High,True
INC_000595,TRN_085,Old Faridabad,2026-03-20 17:28:00,24,Signal Failure,High,True
INC_000596,TRN_030,Rohini East,2026-03-19 08:33:00,23,Signal Failure,High,True
INC_000597,TRN_188,Chawri Bazar,2026-03-10 19:55:00,31,Passenger Congestion,Critical,False
INC_000598,TRN_082,ITO,2026-03-06 18:35:00,10,Power Failure,Medium,True
INC_000599,TRN_100,Kashmere Gate,2026-03-18 11:18:00,17,Power Failure,High,True
INC_000600,TRN_100,Shaheed Sthal,2026-03-02 11:53:00,27,Track Maintenance,High,True
INC_000601,TRN_102,Dwarka Sector 13,2026-03-18 18:20:00,29,Signal Failure,High,True
INC_000602,TRN_097,Ghitorni,2026-03-01 18:54:00,24,Signal Failure,High,True
INC_000603,TRN_044,Mohan Nagar,2026-03-18 08:23:00,37,Signal Failure,Critical,True
INC_000604,TRN_097,AIIMS,2026-03-10 08:56:00,30,Medical Emergency,Critical,True
INC_000605,TRN_103,Arthala,2026-03-26 21:59:00,45,Signal Failure,Critical,True
INC_000606,TRN_130,Sir M. Vishveshwaraya Moti Bagh,2026-03-26 21:42:00,44,Power Failure,Critical,True
INC_000607,TRN_044,Raj Bagh,2026-03-01 10:20:00,38,Door Issue,Critical,True
INC_000608,TRN_022,Sarita Vihar,2026-03-27 12:43:00,43,Door Issue,Critical,True
INC_000609,TRN_055,Munirka,2026-03-14 18:30:00,44,Power Failure,Critical,True
INC_000610,TRN_082,Mewala Maharajpur,2026-03-07 06:05:00,15,Passenger Congestion,High,True
INC_000611,TRN_120,Jasola Vihar Shaheen Bagh,2026-03-26 14:21:00,16,Door Issue,High,True
INC_000612,TRN_075,Panchsheel Park,2026-03-28 18:49:00,25,Power Failure,High,True
INC_000613,TRN_017,Mohan Estate,2026-03-27 14:44:00,36,Signal Failure,Critical,True
INC_000614,TRN_160,New Delhi,2026-03-09 08:20:00,36,Signal Failure,Critical,True
INC_000615,TRN_068,Okhla Vihar,2026-03-16 16:54:00,24,Passenger Congestion,High,True
INC_000616,TRN_102,Dwarka Sector 8,2026-03-12 16:47:00,32,Track Maintenance,Critical,True
INC_000617,TRN_084,Vishwa Vidyalaya,2026-03-12 08:17:00,9,Medical Emergency,Medium,True
INC_000618,TRN_098,Ashram,2026-03-12 12:35:00,7,Medical Emergency,Medium,True
INC_000619,TRN_035,Guru Dronacharya,2026-03-23 08:55:00,28,Passenger Congestion,High,True
INC_000620,TRN_181,Karkarduma Court,2026-03-01 21:34:00,30,Track Maintenance,Critical,True
INC_000621,TRN_094,Palam,2026-03-06 20:40:00,21,Passenger Congestion,High,True
INC_000622,TRN_166,Dabri Mor - Janakpuri South,2026-03-26 17:31:00,14,Door Issue,Medium,True
INC_000623,TRN_039,Civil Lines,2026-03-17 14:47:00,16,Passenger Congestion,High,True
INC_000624,TRN_163,Dwarka Sector 9,2026-03-03 16:59:00,18,Door Issue,High,True
INC_000625,TRN_120,Okhla Bird Sanctuary,2026-03-14 15:03:00,37,Passenger Congestion,Critical,True
INC_000626,TRN_110,Hazrat Nizamuddin,2026-03-06 22:08:00,41,Signal Failure,Critical,True
INC_000627,TRN_067,Neelam Chowk Ajronda,2026-03-11 21:26:00,20,Door Issue,High,True
INC_000628,TRN_181,Sarojini Nagar,2026-03-09 17:06:00,24,Track Maintenance,High,True
INC_000629,TRN_112,Tilak Nagar,2026-03-16 10:35:00,43,Signal Failure,Critical,True
INC_000630,TRN_196,Punjabi Bagh West,2026-03-05 16:44:00,42,Signal Failure,Critical,True
INC_000631,TRN_093,Shankar Vihar,2026-03-28 17:42:00,20,Passenger Congestion,High,True
INC_000632,TRN_012,Mohan Nagar,2026-03-09 16:53:00,13,Signal Failure,Medium,True
INC_000633,TRN_102,Akshardham,2026-03-13 21:55:00,39,Medical Emergency,Critical,True
INC_000634,TRN_092,Mansarovar Park,2026-03-02 14:59:00,10,Door Issue,Medium,True
INC_000635,TRN_144,AIIMS,2026-03-14 18:44:00,21,Passenger Congestion,High,True
INC_000636,TRN_126,Kalindi Kunj,2026-03-08 11:53:00,4,Medical Emergency,Low,True
INC_000637,TRN_039,Saket,2026-03-26 07:36:00,31,Medical Emergency,Critical,True
INC_000638,TRN_107,Lajpat Nagar,2026-03-21 20:55:00,11,Medical Emergency,Medium,True
INC_000639,TRN_072,Civil Lines,2026-03-11 15:59:00,10,Door Issue,Medium,True
INC_000640,TRN_058,Rithala,2026-03-28 19:19:00,31,Passenger Congestion,Critical,True
INC_000641,TRN_064,Noida Sector 62,2026-03-16 20:45:00,29,Door Issue,High,True
INC_000642,TRN_063,Palam,2026-03-01 21:03:00,25,Passenger Congestion,High,False
INC_000643,TRN_143,Sultanpur,2026-03-10 11:02:00,9,Power Failure,Medium,True
INC_000644,TRN_187,Kashmere Gate,2026-03-02 07:58:00,27,Passenger Congestion,High,True
INC_000645,TRN_117,Escorts Mujesar,2026-03-13 15:03:00,19,Signal Failure,High,True
INC_000646,TRN_129,Patel Chowk,2026-03-12 12:56:00,38,Power Failure,Critical,True
INC_000647,TRN_058,Mohan Nagar,2026-03-15 10:02:00,4,Track Maintenance,Low,True
INC_000648,TRN_127,Dwarka Sector 13,2026-03-24 10:53:00,24,Medical Emergency,High,True
INC_000649,TRN_067,Bata Chowk,2026-03-30 22:06:00,30,Power Failure,Critical,True
INC_000650,TRN_131,Govind Puri,2026-03-27 17:39:00,40,Power Failure,Critical,True
INC_000651,TRN_031,Panchsheel Park,2026-03-09 20:20:00,36,Passenger Congestion,Critical,True
INC_000652,TRN_131,Kalkaji Mandir,2026-03-20 21:05:00,4,Medical Emergency,Low,True
INC_000653,TRN_189,Janakpuri West,2026-03-06 07:32:00,16,Passenger Congestion,High,True
INC_000654,TRN_038,Mansarovar Park,2026-03-26 13:41:00,22,Medical Emergency,High,True
INC_000655,TRN_194,Green Park,2026-03-27 13:48:00,22,Medical Emergency,High,True
INC_000656,TRN_124,Shahdara,2026-03-09 17:20:00,4,Track Maintenance,Low,True
INC_000657,TRN_157,Tughlakabad,2026-03-25 12:34:00,30,Medical Emergency,Critical,True
INC_000658,TRN_057,Haiderpur Badli Mor,2026-03-27 07:39:00,21,Signal Failure,High,False
INC_000659,TRN_025,Green Park,2026-03-03 19:07:00,18,Door Issue,High,True
INC_000660,TRN_138,Kashmere Gate,2026-03-08 22:47:00,30,Medical Emergency,Critical,True
INC_000661,TRN_145,Harkesh Nagar Okhla,2026-03-02 16:27:00,26,Door Issue,High,True
INC_000662,TRN_093,Greater Kailash,2026-03-04 16:31:00,32,Passenger Congestion,Critical,True
INC_000663,TRN_199,R.K. Puram,2026-03-15 13:59:00,26,Signal Failure,High,True
INC_000664,TRN_062,Kanhaiya Nagar,2026-03-10 21:49:00,15,Door Issue,High,True
INC_000665,TRN_024,Green Park,2026-03-03 10:59:00,24,Passenger Congestion,High,True
INC_000666,TRN_019,Akshardham,2026-03-21 15:05:00,22,Track Maintenance,High,True
INC_000667,TRN_198,Botanical Garden,2026-03-16 09:11:00,2,Signal Failure,Low,True
INC_000668,TRN_038,Kanhaiya Nagar,2026-03-06 14:11:00,39,Passenger Congestion,Critical,True
INC_000669,TRN_025,Sultanpur,2026-03-01 21:46:00,31,Door Issue,Critical,True
INC_000670,TRN_173,Rohini West,2026-03-22 22:34:00,22,Signal Failure,High,True
INC_000671,TRN_154,New Ashok Nagar,2026-03-12 15:32:00,44,Door Issue,Critical,True
INC_000672,TRN_072,Vishwa Vidyalaya,2026-03-06 15:35:00,23,Medical Emergency,High,True
INC_000673,TRN_097,Kashmere Gate,2026-03-08 06:20:00,21,Door Issue,High,False
INC_000674,TRN_103,Shahdara,2026-03-02 07:36:00,17,Power Failure,High,True
INC_000675,TRN_007,Major Mohit Sharma Rajendra Nagar,2026-03-30 16:10:00,43,Door Issue,Critical,True
INC_000676,TRN_080,Shastri Nagar,2026-03-25 09:40:00,23,Door Issue,High,True
INC_000677,TRN_073,Neelam Chowk Ajronda,2026-03-20 07:27:00,44,Signal Failure,Critical,True
INC_000678,TRN_141,Central Secretariat,2026-03-23 10:20:00,35,Door Issue,Critical,True
INC_000679,TRN_109,Lok Kalyan Marg,2026-03-03 07:17:00,42,Medical Emergency,Critical,True
INC_000680,TRN_166,Sadar Bazar Cantonment,2026-03-27 17:46:00,38,Door Issue,Critical,True
INC_000681,TRN_197,Kohat Enclave,2026-03-18 11:06:00,43,Medical Emergency,Critical,True
INC_000682,TRN_180,Pitampura,2026-03-05 19:11:00,41,Power Failure,Critical,True
INC_000683,TRN_002,Shaheed Sthal,2026-03-12 06:23:00,15,Passenger Congestion,High,True
INC_000684,TRN_040,Jasola Vihar Shaheen Bagh,2026-03-13 18:29:00,43,Medical Emergency,Critical,True
INC_000685,TRN_011,Haiderpur Badli Mor,2026-03-27 19:25:00,43,Track Maintenance,Critical,True
INC_000686,TRN_069,Dabri Mor - Janakpuri South,2026-03-24 07:16:00,40,Medical Emergency,Critical,True
INC_000687,TRN_133,Azadpur,2026-03-09 09:14:00,37,Door Issue,Critical,True
INC_000688,TRN_120,Sukhdev Vihar,2026-03-18 07:21:00,22,Door Issue,High,False
INC_000689,TRN_044,Raj Bagh,2026-03-20 16:40:00,14,Door Issue,Medium,True
INC_000690,TRN_160,AIIMS,2026-03-24 06:26:00,4,Passenger Congestion,Low,True
INC_000691,TRN_185,Johri Enclave,2026-03-20 16:18:00,31,Medical Emergency,Critical,True
INC_000692,TRN_071,Lajpat Nagar,2026-03-10 06:01:00,36,Medical Emergency,Critical,True
INC_000693,TRN_155,Arthala,2026-03-03 09:43:00,30,Door Issue,Critical,False
INC_000694,TRN_021,Saket,2026-03-27 14:18:00,41,Door Issue,Critical,True
INC_000695,TRN_024,IFFCO Chowk,2026-03-27 07:40:00,11,Track Maintenance,Medium,True
INC_000696,TRN_031,Jasola Vihar Shaheen Bagh,2026-03-11 10:12:00,24,Power Failure,High,True
INC_000697,TRN_189,Jamia Millia Islamia,2026-03-16 18:52:00,44,Medical Emergency,Critical,True
INC_000698,TRN_115,Rajouri Garden,2026-03-29 15:17:00,6,Power Failure,Medium,True
INC_000699,TRN_138,Sant Surdas (Sihi),2026-03-12 09:57:00,38,Door Issue,Critical,True
INC_000700,TRN_023,Trilokpuri Sanjay Lake,2026-03-20 18:20:00,20,Track Maintenance,High,True
INC_000701,TRN_129,Kashmere Gate,2026-03-13 07:32:00,6,Door Issue,Medium,True
INC_000702,TRN_126,Janakpuri West,2026-03-06 15:31:00,39,Medical Emergency,Critical,True
INC_000703,TRN_089,Chawri Bazar,2026-03-18 21:43:00,6,Track Maintenance,Medium,True
INC_000704,TRN_030,Rohini East,2026-03-18 06:26:00,43,Signal Failure,Critical,True
INC_000705,TRN_050,Kalkaji Mandir,2026-03-04 11:19:00,22,Door Issue,High,True
INC_000706,TRN_089,Kashmere Gate,2026-03-20 09:47:00,20,Passenger Congestion,High,True
INC_000707,TRN_158,Terminal 1 IGI Airport,2026-03-14 09:21:00,8,Medical Emergency,Medium,False
INC_000708,TRN_045,Noida City Centre,2026-03-02 08:43:00,19,Passenger Congestion,High,True
INC_000709,TRN_022,Raja Nahar Singh,2026-03-20 14:35:00,12,Signal Failure,Medium,True
INC_000710,TRN_100,Shaheed Sthal,2026-03-19 22:32:00,14,Passenger Congestion,Medium,True
INC_000711,TRN_006,Karkarduma,2026-03-05 19:35:00,45,Signal Failure,Critical,True
INC_000712,TRN_136,Sector 28,2026-03-13 10:21:00,29,Signal Failure,High,True
INC_000713,TRN_178,Lajpat Nagar,2026-03-22 21:05:00,28,Power Failure,High,True
INC_000714,TRN_025,Vishwa Vidyalaya,2026-03-13 15:22:00,35,Medical Emergency,Critical,True
INC_000715,TRN_165,Lal Quila,2026-03-04 19:40:00,8,Power Failure,Medium,True
INC_000716,TRN_128,Panchsheel Park,2026-03-22 12:45:00,6,Signal Failure,Medium,True
INC_000717,TRN_175,Guru Dronacharya,2026-03-19 22:12:00,45,Track Maintenance,Critical,True
INC_000718,TRN_121,Dwarka Sector 13,2026-03-02 07:50:00,6,Door Issue,Medium,True
INC_000719,TRN_171,Mansarovar Park,2026-03-21 22:36:00,8,Medical Emergency,Medium,True
INC_000720,TRN_156,Gokulpuri,2026-03-10 09:49:00,2,Signal Failure,Low,True
INC_000721,TRN_188,Dilli Haat - INA,2026-03-03 13:09:00,10,Signal Failure,Medium,True
INC_000722,TRN_110,Rajouri Garden,2026-03-11 07:46:00,9,Power Failure,Medium,True
INC_000723,TRN_015,Rajouri Garden,2026-03-11 20:51:00,43,Medical Emergency,Critical,True
INC_000724,TRN_192,Central Secretariat,2026-03-24 13:40:00,8,Passenger Congestion,Medium,True
INC_000725,TRN_026,Mohan Nagar,2026-03-09 22:46:00,27,Passenger Congestion,High,True
INC_000726,TRN_002,Shaheed Nagar,2026-03-11 10:34:00,24,Track Maintenance,High,True
INC_000727,TRN_179,Dwarka,2026-03-18 14:45:00,30,Door Issue,Critical,True
INC_000728,TRN_200,IP Extension,2026-03-12 22:04:00,41,Door Issue,Critical,True
INC_000729,TRN_042,Dwarka Sector 12,2026-03-24 11:54:00,14,Door Issue,Medium,True
INC_000730,TRN_122,Raja Nahar Singh,2026-03-01 06:46:00,19,Passenger Congestion,High,True
INC_000731,TRN_085,Bata Chowk,2026-03-25 21:05:00,28,Track Maintenance,High,True
INC_000732,TRN_128,Greater Kailash,2026-03-17 10:41:00,23,Signal Failure,High,True
INC_000733,TRN_061,Kohat Enclave,2026-03-10 14:07:00,15,Passenger Congestion,High,True
INC_000734,TRN_003,Anand Vihar ISBT,2026-03-02 10:47:00,7,Passenger Congestion,Medium,True
INC_000735,TRN_066,NHPC Chowk,2026-03-22 10:19:00,9,Passenger Congestion,Medium,True
INC_000736,TRN_123,Terminal 1 IGI Airport,2026-03-11 11:43:00,6,Track Maintenance,Medium,True
INC_000737,TRN_018,Chirag Delhi,2026-03-25 17:20:00,22,Signal Failure,High,True
INC_000738,TRN_197,Keshav Puram,2026-03-13 08:50:00,26,Signal Failure,High,False
INC_000739,TRN_060,Netaji Subhash Place,2026-03-18 18:37:00,3,Passenger Congestion,Low,True
INC_000740,TRN_024,MG Road,2026-03-23 09:20:00,38,Passenger Congestion,Critical,True
INC_000741,TRN_064,Mandi House,2026-03-11 15:01:00,17,Passenger Congestion,High,True
INC_000742,TRN_163,Shadipur,2026-03-03 09:10:00,32,Medical Emergency,Critical,True
INC_000743,TRN_101,Jangpura,2026-03-24 13:59:00,38,Track Maintenance,Critical,True
INC_000744,TRN_028,Moti Nagar,2026-03-29 22:13:00,43,Medical Emergency,Critical,True
INC_000745,TRN_140,Durgabai Deshmukh South Campus,2026-03-18 12:16:00,15,Medical Emergency,High,True
INC_000746,TRN_166,IIT Delhi,2026-03-24 09:00:00,18,Passenger Congestion,High,True
INC_000747,TRN_133,Rajiv Chowk,2026-03-10 14:31:00,17,Track Maintenance,High,True
INC_000748,TRN_181,Mandawali - West Vinod Nagar,2026-03-11 10:20:00,9,Signal Failure,Medium,True
INC_000749,TRN_156,Ashram,2026-03-08 22:12:00,3,Signal Failure,Low,True
INC_000750,TRN_082,Bata Chowk,2026-03-22 16:33:00,17,Track Maintenance,High,True
INC_000751,TRN_102,R K Ashram Marg,2026-03-15 18:38:00,15,Signal Failure,High,True
INC_000752,TRN_121,Janakpuri East,2026-03-15 07:07:00,15,Medical Emergency,High,True
INC_000753,TRN_007,Major Mohit Sharma Rajendra Nagar,2026-03-22 18:51:00,45,Passenger Congestion,Critical,True
INC_000754,TRN_178,Tughlakabad,2026-03-13 15:59:00,12,Signal Failure,Medium,True
INC_000755,TRN_123,Jamia Millia Islamia,2026-03-27 16:33:00,38,Passenger Congestion,Critical,True
INC_000756,TRN_061,Kanhaiya Nagar,2026-03-23 15:25:00,6,Medical Emergency,Medium,True
INC_000757,TRN_046,Major Mohit Sharma Rajendra Nagar,2026-03-22 18:14:00,3,Medical Emergency,Low,True
INC_000758,TRN_057,Adarsh Nagar,2026-03-08 10:38:00,33,Medical Emergency,Critical,True
INC_000759,TRN_038,Kashmere Gate,2026-03-26 10:46:00,11,Signal Failure,Medium,True
INC_000760,TRN_007,Shaheed Sthal,2026-03-27 19:09:00,27,Medical Emergency,High,True
INC_000761,TRN_191,Netaji Subhash Place,2026-03-24 17:16:00,4,Track Maintenance,Low,True
INC_000762,TRN_047,Vasant Vihar,2026-03-11 21:08:00,4,Signal Failure,Low,True
INC_000763,TRN_145,Kashmere Gate,2026-03-16 11:42:00,42,Track Maintenance,Critical,True
INC_000764,TRN_193,Netaji Subhash Place,2026-03-17 16:40:00,18,Passenger Congestion,High,False
INC_000765,TRN_173,Rithala,2026-03-23 14:17:00,12,Door Issue,Medium,True
INC_000766,TRN_142,Arthala,2026-03-06 14:56:00,4,Passenger Congestion,Low,True
INC_000767,TRN_188,Kashmere Gate,2026-03-23 20:33:00,22,Passenger Congestion,High,True
INC_000768,TRN_200,Lajpat Nagar,2026-03-22 21:46:00,18,Medical Emergency,High,True
INC_000769,TRN_198,Uttam Nagar,2026-03-03 07:17:00,18,Power Failure,High,True
INC_000770,TRN_180,Rohini West,2026-03-19 20:50:00,3,Power Failure,Low,True
INC_000771,TRN_049,Kirti Nagar,2026-03-28 18:10:00,28,Door Issue,High,True
INC_000772,TRN_064,Indraprastha,2026-03-06 22:43:00,22,Door Issue,High,True
INC_000773,TRN_047,Terminal 1 IGI Airport,2026-03-21 15:28:00,39,Passenger Congestion,Critical,True
INC_000774,TRN_115,Kirti Nagar,2026-03-14 12:53:00,31,Track Maintenance,Critical,True
INC_000775,TRN_173,Rohini East,2026-03-29 19:13:00,36,Door Issue,Critical,True
INC_000776,TRN_139,Dabri Mor - Janakpuri South,2026-03-14 20:28:00,13,Door Issue,Medium,True
INC_000777,TRN_142,Rohini West,2026-03-11 18:59:00,26,Passenger Congestion,High,True
INC_000778,TRN_079,Vidhan Sabha,2026-03-04 22:10:00,6,Power Failure,Medium,True
INC_000779,TRN_193,Shaheed Sthal,2026-03-11 17:56:00,16,Passenger Congestion,High,True
INC_000780,TRN_026,Shaheed Sthal,2026-03-18 17:50:00,7,Medical Emergency,Medium,True
INC_000781,TRN_147,IIT Delhi,2026-03-04 20:53:00,40,Medical Emergency,Critical,True
INC_000782,TRN_013,Adarsh Nagar,2026-03-18 20:35:00,25,Track Maintenance,High,True
INC_000783,TRN_100,Rohini West,2026-03-09 09:44:00,23,Signal Failure,High,True
INC_000784,TRN_024,Patel Chowk,2026-03-10 21:07:00,3,Passenger Congestion,Low,True
INC_000785,TRN_160,Adarsh Nagar,2026-03-02 09:48:00,11,Door Issue,Medium,True
INC_000786,TRN_020,IP Extension,2026-03-27 09:17:00,2,Track Maintenance,Low,True
INC_000787,TRN_071,Mandi House,2026-03-17 06:46:00,21,Power Failure,High,True
INC_000788,TRN_194,Chandni Chowk,2026-03-06 10:53:00,13,Signal Failure,Medium,True
INC_000789,TRN_019,Tagore Garden,2026-03-09 18:19:00,23,Medical Emergency,High,True
INC_000790,TRN_064,Akshardham,2026-03-30 09:43:00,24,Signal Failure,High,True
INC_000791,TRN_073,NHPC Chowk,2026-03-12 16:25:00,2,Passenger Congestion,Low,True
INC_000792,TRN_155,Rithala,2026-03-06 22:44:00,14,Power Failure,Medium,True
INC_000793,TRN_069,Okhla NSIC,2026-03-15 11:42:00,6,Door Issue,Medium,True
INC_000794,TRN_144,Arjan Garh,2026-03-19 22:42:00,14,Medical Emergency,Medium,False
INC_000795,TRN_065,Okhla Vihar,2026-03-08 10:41:00,4,Passenger Congestion,Low,True
INC_000796,TRN_068,Jasola Vihar Shaheen Bagh,2026-03-23 08:48:00,8,Track Maintenance,Medium,False
INC_000797,TRN_109,New Delhi,2026-03-15 08:13:00,27,Passenger Congestion,High,True
INC_000798,TRN_100,Shastri Park,2026-03-29 08:36:00,42,Power Failure,Critical,False
INC_000799,TRN_184,Shastri Park,2026-03-15 14:54:00,19,Medical Emergency,High,False
INC_000800,TRN_098,Maujpur - Babarpur,2026-03-26 15:16:00,22,Medical Emergency,High,True
INC_000801,TRN_031,Okhla Vihar,2026-03-01 13:04:00,25,Track Maintenance,High,True
INC_000802,TRN_119,Jafrabad,2026-03-28 17:50:00,10,Signal Failure,Medium,True
INC_000803,TRN_022,Govind Puri,2026-03-15 07:14:00,42,Track Maintenance,Critical,True
INC_000804,TRN_174,Jamia Millia Islamia,2026-03-12 12:05:00,15,Door Issue,High,True
INC_000805,TRN_143,Adarsh Nagar,2026-03-13 22:56:00,4,Passenger Congestion,Low,True
INC_000806,TRN_159,Chirag Delhi,2026-03-22 18:37:00,10,Power Failure,Medium,True
INC_000807,TRN_031,Kalindi Kunj,2026-03-01 13:18:00,14,Medical Emergency,Medium,True
INC_000808,TRN_183,Central Secretariat,2026-03-01 06:52:00,2,Power Failure,Low,True
INC_000809,TRN_055,Okhla Vihar,2026-03-29 09:48:00,2,Power Failure,Low,True
INC_000810,TRN_033,Netaji Subhash Place,2026-03-26 07:21:00,9,Power Failure,Medium,True
INC_000811,TRN_138,Nehru Place,2026-03-03 07:14:00,23,Signal Failure,High,True
INC_000812,TRN_005,Sultanpur,2026-03-21 09:12:00,21,Passenger Congestion,High,True
INC_000813,TRN_020,Netaji Subhash Place,2026-03-20 08:21:00,24,Medical Emergency,High,True
INC_000814,TRN_082,NHPC Chowk,2026-03-02 10:13:00,41,Door Issue,Critical,True
INC_000815,TRN_094,Greater Kailash,2026-03-11 17:06:00,10,Medical Emergency,Medium,True
INC_000816,TRN_092,Pratap Nagar,2026-03-17 19:16:00,42,Power Failure,Critical,True
INC_000817,TRN_128,Panchsheel Park,2026-03-16 11:14:00,27,Medical Emergency,High,True
INC_000818,TRN_194,Vishwa Vidyalaya,2026-03-16 13:03:00,16,Power Failure,High,True
INC_000819,TRN_190,AIIMS,2026-03-14 09:49:00,5,Passenger Congestion,Medium,True
INC_000820,TRN_011,Dilli Haat - INA,2026-03-18 11:09:00,39,Power Failure,Critical,True
INC_000821,TRN_171,Dilshad Garden,2026-03-16 06:25:00,12,Passenger Congestion,Medium,True
INC_000822,TRN_162,Sarita Vihar,2026-03-22 21:16:00,4,Power Failure,Low,True
INC_000823,TRN_134,Sector 28,2026-03-01 13:59:00,4,Passenger Congestion,Low,False
INC_000824,TRN_191,Shiv Vihar,2026-03-28 10:42:00,5,Passenger Congestion,Medium,True
INC_000825,TRN_020,Karkarduma Court,2026-03-25 18:58:00,17,Medical Emergency,High,True
INC_000826,TRN_092,Major Mohit Sharma Rajendra Nagar,2026-03-02 06:15:00,29,Signal Failure,High,True
INC_000827,TRN_035,AIIMS,2026-03-23 12:03:00,13,Medical Emergency,Medium,True
INC_000828,TRN_190,MG Road,2026-03-24 16:02:00,2,Track Maintenance,Low,True
INC_000829,TRN_085,Badarpur Border,2026-03-27 10:22:00,30,Door Issue,Critical,True
INC_000830,TRN_024,Central Secretariat,2026-03-22 12:23:00,33,Door Issue,Critical,True
INC_000831,TRN_100,Arthala,2026-03-15 06:16:00,30,Medical Emergency,Critical,True
INC_000832,TRN_178,Moolchand,2026-03-18 22:53:00,19,Track Maintenance,High,True
INC_000833,TRN_003,Azadpur,2026-03-16 07:56:00,7,Passenger Congestion,Medium,True
INC_000834,TRN_030,Netaji Subhash Place,2026-03-12 18:51:00,28,Power Failure,High,True
INC_000835,TRN_136,Mewala Maharajpur,2026-03-12 18:31:00,19,Medical Emergency,High,True
INC_000836,TRN_179,Subhash Nagar,2026-03-11 16:52:00,31,Signal Failure,Critical,True
INC_000837,TRN_016,Seelampur,2026-03-30 15:56:00,14,Track Maintenance,Medium,True
INC_000838,TRN_081,Lajpat Nagar,2026-03-07 14:45:00,18,Signal Failure,High,True
INC_000839,TRN_144,Azadpur,2026-03-07 07:13:00,44,Medical Emergency,Critical,True
INC_000840,TRN_123,Okhla Bird Sanctuary,2026-03-13 08:23:00,15,Signal Failure,High,True
INC_000841,TRN_139,Jasola Vihar Shaheen Bagh,2026-03-04 18:48:00,19,Medical Emergency,High,True
INC_000842,TRN_073,Old Faridabad,2026-03-09 11:16:00,12,Passenger Congestion,Medium,True
INC_000843,TRN_186,Jhandewalan,2026-03-16 13:30:00,31,Medical Emergency,Critical,True
INC_000844,TRN_115,Shadipur,2026-03-18 17:06:00,30,Track Maintenance,Critical,True
INC_000845,TRN_142,Shyam Park,2026-03-23 17:49:00,34,Signal Failure,Critical,True
INC_000846,TRN_057,Adarsh Nagar,2026-03-13 12:52:00,4,Power Failure,Low,True
INC_000847,TRN_040,IIT Delhi,2026-03-10 16:52:00,7,Medical Emergency,Medium,True
INC_000848,TRN_198,Kirti Nagar,2026-03-30 15:28:00,3,Power Failure,Low,True
INC_000849,TRN_100,Shahdara,2026-03-10 17:22:00,44,Passenger Congestion,Critical,True
INC_000850,TRN_158,R.K. Puram,2026-03-13 08:16:00,3,Track Maintenance,Low,True
INC_000851,TRN_137,Shaheed Sthal,2026-03-30 10:44:00,27,Door Issue,High,True
INC_000852,TRN_163,Moti Nagar,2026-03-04 15:00:00,35,Power Failure,Critical,True
INC_000853,TRN_011,IFFCO Chowk,2026-03-18 13:36:00,35,Medical Emergency,Critical,True
INC_000854,TRN_114,GTB Nagar,2026-03-29 13:10:00,11,Power Failure,Medium,True
INC_000855,TRN_108,Dwarka Sector 10,2026-03-20 21:40:00,11,Track Maintenance,Medium,True
INC_000856,TRN_067,Kashmere Gate,2026-03-02 15:03:00,24,Track Maintenance,High,True
INC_000857,TRN_016,Dilshad Garden,2026-03-28 20:54:00,36,Power Failure,Critical,True
INC_000858,TRN_045,Dwarka Sector 13,2026-03-07 07:55:00,28,Door Issue,High,True
INC_000859,TRN_174,Okhla Vihar,2026-03-19 21:15:00,35,Power Failure,Critical,True
INC_000860,TRN_028,R K Ashram Marg,2026-03-13 20:50:00,39,Power Failure,Critical,True
